N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{3144 127255 89 89 89 90 90 90 90 90 89 89 89 89 89 89 89 90 90 90 90 90 89 89 89 89 1.65 -0.68 -1.45 0.70 0.60 -1.37 29.38 54.66 1.01 -5.31 42.71 }
{3148 127411 89 89 89 90 90 90 90 90 89 89 89 89 89 89 89 90 90 90 90 90 89 89 89 89 1.93 -0.53 -0.70 0.76 0.60 -1.48 29.38 53.92 1.04 -5.31 42.82 }
{3152 127568 89 90 89 90 89 89 90 90 90 89 89 89 89 90 89 90 89 89 90 90 90 89 89 89 1.81 -0.67 -0.63 0.74 0.64 -1.42 29.33 53.85 1.03 -5.31 42.95 }
{3156 127725 89 89 90 89 89 90 90 90 90 89 90 90 89 89 90 89 89 90 90 90 90 89 90 90 1.88 -0.77 -0.63 0.68 0.50 -1.38 29.33 53.90 1.02 -5.31 43.04 }
{3160 127881 89 89 89 89 90 89 89 89 90 90 90 90 89 89 89 89 90 89 89 89 90 90 90 90 1.93 -0.71 -1.04 0.75 0.69 -1.31 29.24 54.37 1.00 -5.31 43.09 }
{3164 128035 89 89 89 89 90 89 89 89 90 90 90 90 89 89 89 89 90 89 89 89 90 90 90 90 1.82 -0.67 -0.81 0.73 0.64 -1.39 29.28 54.21 1.02 -5.28 43.16 }
{3168 128191 89 89 89 89 90 89 89 89 90 90 90 90 89 89 89 89 90 89 89 89 90 90 90 90 1.78 -0.38 -0.61 0.81 0.53 -1.48 29.28 53.92 1.02 -5.31 43.28 }
{3172 128347 89 89 89 89 90 89 89 89 90 90 90 90 89 89 89 89 90 89 89 89 90 90 90 90 1.88 -0.67 -0.30 0.72 0.57 -1.29 29.38 54.19 1.01 -5.29 43.36 }
{3176 128504 89 90 90 90 90 90 90 90 90 89 90 89 89 90 90 90 90 90 90 90 90 89 90 89 1.82 -0.53 -0.90 0.71 0.61 -1.43 29.24 53.87 1.01 -5.29 43.40 }
{3180 128660 90 89 90 90 89 90 89 90 90 90 90 90 90 89 90 90 89 90 89 90 90 90 90 90 1.88 -0.76 -0.73 0.81 0.60 -1.36 29.33 54.36 1.01 -5.29 43.46 }
{3184 128817 89 89 90 89 90 90 90 90 89 90 90 89 89 89 90 89 90 90 90 90 89 90 90 89 1.90 -0.28 -0.38 0.72 0.56 -1.48 29.28 54.56 1.01 -5.27 43.57 }
{3188 128971 89 89 90 89 90 90 90 90 89 90 90 89 89 89 90 89 90 90 90 90 89 90 90 89 1.44 -0.41 -0.73 0.64 0.55 -1.28 29.24 54.37 1.00 -5.30 43.63 }
{3192 129129 89 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 1.73 -0.68 -1.45 0.65 0.60 -1.28 29.24 53.85 1.00 -5.29 43.76 }
{3196 129285 90 90 90 89 89 89 90 90 90 89 90 90 90 90 90 89 89 89 90 90 90 89 90 90 1.68 -0.79 -0.96 0.77 0.59 -1.38 29.33 54.37 1.01 -5.31 43.89 }
{3200 129439 90 90 90 89 89 89 90 90 90 89 90 90 90 90 90 89 89 89 90 90 90 89 90 90 1.85 -0.51 -0.50 0.74 0.60 -1.41 29.33 54.36 1.01 -5.29 44.02 }
{3204 129596 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 89 90 1.90 -0.64 -0.49 0.76 0.55 -1.40 29.24 54.54 1.01 -5.30 44.09 }
{3208 129751 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 89 90 1.81 -0.59 -0.85 0.76 0.54 -1.41 29.38 54.37 1.01 -5.30 44.15 }
{3212 129907 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 89 90 1.93 -0.80 -0.58 0.76 0.63 -1.45 29.33 54.36 1.03 -5.30 44.26 }
{3216 130065 90 90 90 90 89 89 90 89 89 89 89 89 90 90 90 90 89 89 90 89 89 89 89 89 1.55 -0.24 -0.41 0.78 0.63 -1.46 29.38 53.38 1.03 -5.31 44.37 }
{3220 130219 90 90 90 90 89 89 90 89 89 89 89 89 90 90 90 90 89 89 90 89 89 89 89 89 1.91 -0.64 -0.37 0.68 0.54 -1.38 29.42 53.42 1.03 -5.29 44.42 }
{3224 130376 90 89 90 89 90 89 89 90 90 90 89 89 90 89 90 89 90 89 89 90 90 90 89 89 1.84 -0.62 -0.76 0.70 0.59 -1.33 29.33 54.97 1.03 -5.28 44.49 }
{3228 130531 90 89 90 89 90 89 89 90 90 90 89 89 90 89 90 89 90 89 89 90 90 90 89 89 1.88 -0.68 -0.64 0.81 0.56 -1.33 29.33 54.37 1.05 -5.29 44.60 }
{3232 130690 89 90 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 90 89 89 89 89 89 1.94 -0.56 -0.18 0.76 0.58 -1.36 29.28 54.36 1.05 -5.30 44.70 }
{3236 130843 89 90 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 90 89 89 89 89 89 1.78 -0.86 -0.70 0.80 0.63 -1.42 29.28 54.37 1.06 -5.32 44.76 }
{3240 130999 89 90 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 90 89 89 89 89 89 1.78 -0.80 -0.70 0.76 0.60 -1.27 29.28 53.52 1.06 -5.30 44.83 }
{3244 131154 89 90 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 90 89 89 89 89 89 1.96 -0.67 -0.56 0.72 0.60 -1.39 29.28 54.07 1.03 -5.31 44.96 }
{3248 131312 90 90 90 90 89 90 90 89 89 90 90 89 90 90 90 90 89 90 90 89 89 90 90 89 1.71 -0.51 -0.34 0.73 0.64 -1.39 29.33 54.37 1.03 -5.34 45.05 }
{3252 131467 90 90 90 90 89 90 90 89 89 90 90 89 90 90 90 90 89 90 90 89 89 90 90 89 1.64 -0.57 -0.96 0.83 0.63 -1.54 29.38 54.36 1.02 -5.33 45.11 }
{3256 131622 90 90 90 90 89 90 90 89 89 90 90 89 90 90 90 90 89 90 90 89 89 90 90 89 2.02 -0.48 -0.53 0.74 0.54 -1.38 29.19 53.90 1.01 -5.33 45.19 }
{3260 131781 89 89 89 90 90 89 89 90 90 89 89 89 89 89 89 90 90 89 89 90 90 89 89 89 1.93 -0.71 -0.34 0.71 0.60 -1.39 29.24 54.36 1.01 -5.33 45.32 }
{3264 131935 89 89 89 90 90 89 89 90 90 89 89 89 89 89 89 90 90 89 89 90 90 89 89 89 1.71 -0.74 -0.47 0.74 0.55 -1.44 29.28 54.52 1.02 -5.32 45.39 }
{3268 132091 89 89 89 90 90 89 89 90 90 89 89 89 89 89 89 90 90 89 89 90 90 89 89 89 1.91 -0.74 -0.85 0.72 0.66 -1.33 29.33 53.90 1.04 -5.35 45.44 }
{3272 132248 90 90 89 89 89 89 90 89 90 90 89 89 90 90 89 89 89 89 90 89 90 90 89 89 1.67 -0.68 -0.81 0.75 0.58 -1.34 29.24 54.34 1.05 -5.35 45.55 }
{3276 132403 90 90 89 89 89 89 90 89 90 90 89 89 90 90 89 89 89 89 90 89 90 90 89 89 1.96 -0.56 -0.43 0.76 0.60 -1.41 29.38 54.36 1.02 -5.35 45.68 }
{3280 132559 90 90 89 89 89 89 90 89 90 90 89 89 90 90 89 89 89 89 90 89 90 90 89 89 1.90 -0.59 -0.55 0.71 0.57 -1.44 29.33 54.05 1.03 -5.35 45.77 }
{3284 132716 89 90 90 90 90 89 90 89 90 89 90 90 89 90 90 90 90 89 90 89 90 89 90 90 1.90 -0.67 -0.84 0.75 0.60 -1.41 29.33 54.65 1.03 -5.34 45.81 }
{3288 132873 90 90 90 90 90 90 90 90 90 90 89 89 90 90 90 90 90 90 90 90 90 90 89 89 1.81 -0.68 -0.78 0.76 0.62 -1.35 29.28 54.37 1.03 -5.35 45.92 }
{3292 133027 90 90 90 90 90 90 90 90 90 90 89 89 90 90 90 90 90 90 90 90 90 90 89 89 1.85 -0.48 -0.44 0.73 0.59 -1.40 29.24 53.81 1.03 -5.37 46.07 }
{3296 133184 89 89 89 90 90 90 89 90 89 89 89 89 89 89 89 90 90 90 89 90 89 89 89 89 1.85 -0.59 -0.78 0.74 0.61 -1.39 29.24 53.90 1.03 -5.36 46.12 }
{3300 133341 89 90 90 89 90 90 90 89 89 89 89 89 89 90 90 89 90 90 90 89 89 89 89 89 1.73 -0.57 -0.85 0.77 0.57 -1.35 29.33 53.90 1.04 -5.35 46.20 }
{3304 133495 89 90 90 89 90 90 90 89 89 89 89 89 89 89 89 89 90 90 90 90 89 90 89 89 1.76 -0.76 -0.53 0.77 0.60 -1.43 29.42 54.52 1.04 -5.35 46.32 }
{3308 133653 90 90 90 89 90 90 89 90 89 90 89 90 90 90 90 89 90 90 89 90 89 90 89 90 1.85 -0.74 -0.34 0.71 0.61 -1.37 29.28 54.37 1.06 -5.34 46.42 }
{3312 133809 89 89 89 90 90 89 90 89 89 89 90 90 89 89 89 90 90 89 90 89 89 89 90 90 1.91 -0.50 -0.64 0.71 0.53 -1.33 29.33 53.83 1.07 -5.34 46.49 }
{3316 133963 89 89 89 90 90 89 90 89 89 89 90 90 89 89 89 90 90 89 90 89 89 89 90 90 1.65 -0.64 -0.70 0.74 0.57 -1.47 29.38 53.34 1.07 -5.29 46.54 }
{3320 134119 89 89 89 90 90 89 90 89 89 89 90 90 89 89 89 90 90 89 90 89 89 89 90 90 1.90 -0.68 -0.76 0.74 0.57 -1.38 29.38 54.50 1.09 -5.31 46.67 }
{3324 134275 89 89 89 90 90 89 90 89 89 89 90 90 89 89 89 90 90 89 90 89 89 89 90 90 1.61 -0.51 -0.37 0.80 0.57 -1.47 29.33 54.07 1.08 -5.32 46.77 }
{3328 134432 89 89 89 89 90 89 89 90 90 89 90 89 89 89 89 89 90 89 89 90 90 89 90 89 1.78 -0.53 -0.56 0.76 0.65 -1.29 29.28 53.92 1.08 -5.31 46.82 }
{3332 134587 89 89 89 89 90 89 89 90 90 89 90 89 89 89 89 89 90 89 89 90 90 89 90 89 1.85 -0.68 -0.95 0.75 0.66 -1.38 29.24 53.92 1.06 -5.30 46.89 }
{3336 134745 89 89 89 90 90 89 89 89 89 90 90 90 89 89 89 90 90 89 89 89 89 90 90 90 1.90 -0.68 -0.66 0.72 0.60 -1.39 29.33 54.37 1.06 -5.30 47.05 }
{3340 134900 90 89 89 89 89 90 89 89 90 90 89 90 90 89 89 89 89 90 89 89 90 90 89 90 1.74 -0.50 -0.20 0.73 0.62 -1.39 29.38 54.36 1.05 -5.30 47.15 }
{3344 135056 90 90 90 90 90 90 89 89 90 90 89 90 90 90 90 90 90 90 89 89 90 90 89 90 1.85 -0.67 -0.53 0.67 0.59 -1.39 29.38 53.60 1.05 -5.30 47.22 }
{3348 135213 89 90 90 90 90 89 89 89 90 89 90 90 89 90 90 90 90 89 89 89 90 89 90 90 1.84 -0.71 -0.93 0.72 0.58 -1.33 29.24 54.37 1.04 -5.31 47.32 }
{3352 135367 89 90 90 90 90 89 89 89 90 89 90 90 89 90 90 90 90 89 89 89 90 89 90 90 1.90 -0.76 -0.55 0.71 0.64 -1.35 29.38 53.90 1.06 -5.32 47.44 }
{3356 135524 89 89 90 90 90 90 90 89 89 89 90 89 89 89 90 90 90 90 90 89 89 89 90 89 1.79 -0.74 -0.32 0.71 0.60 -1.35 29.33 53.87 1.05 -5.30 47.54 }
{3360 135681 90 89 90 89 89 90 89 90 89 89 89 90 90 89 90 89 89 90 89 90 89 89 89 90 1.73 -0.77 -0.79 0.74 0.61 -1.34 29.28 53.90 1.07 -5.32 47.59 }
{3364 135835 90 89 90 89 89 90 89 90 89 89 89 90 90 89 90 89 89 90 89 90 89 89 89 90 1.93 -0.48 -0.70 0.73 0.59 -1.37 29.33 54.37 1.05 -5.32 47.69 }
{3368 135991 90 89 90 89 89 90 89 90 89 89 89 90 90 89 90 89 89 90 89 90 89 89 89 90 1.87 -0.56 -0.56 0.69 0.64 -1.36 29.33 54.28 1.05 -5.31 47.84 }
{3372 136148 89 90 89 90 90 90 89 89 89 89 89 89 89 90 89 90 90 90 89 89 89 89 89 89 1.73 -0.61 -0.44 0.77 0.62 -1.31 29.38 53.42 1.03 -5.31 47.91 }
{3376 136304 89 89 89 90 89 89 90 89 89 89 90 90 89 89 89 90 89 89 90 89 89 89 90 90 1.82 -0.62 -0.79 0.78 0.60 -1.40 29.28 53.90 1.02 -5.31 47.99 }
{3380 136459 89 89 89 90 89 89 90 89 89 89 90 90 89 89 89 90 89 89 90 89 89 89 90 90 1.76 -0.54 -0.69 0.75 0.66 -1.47 29.33 54.59 1.04 -5.32 48.11 }
{3384 136615 89 89 89 90 89 89 90 89 89 89 90 90 89 89 89 90 89 89 90 89 89 89 90 90 1.93 -0.57 -0.11 0.76 0.61 -1.34 29.38 54.37 1.02 -5.30 48.24 }
{3388 136774 89 89 90 90 89 89 89 90 90 89 89 90 89 89 90 90 89 89 89 90 90 89 89 90 1.79 -0.71 -0.81 0.73 0.59 -1.45 29.38 53.92 1.00 -5.28 48.28 }
{3392 136927 89 89 90 90 89 89 89 90 90 89 89 90 89 89 90 90 89 89 89 90 90 89 89 90 2.16 -0.91 -0.34 0.69 0.55 -1.38 29.33 53.90 1.01 -5.26 48.33 }
{3396 137084 90 89 90 89 89 89 89 90 89 90 90 90 90 89 90 89 89 89 89 90 89 90 90 90 1.97 -0.77 -0.78 0.80 0.62 -1.35 29.24 53.92 1.00 -5.26 48.42 }
{3400 137242 89 89 90 89 89 90 89 90 89 89 90 89 89 89 90 89 89 90 89 90 89 89 90 89 1.79 -0.62 -0.30 0.72 0.57 -1.38 29.42 53.92 1.00 -5.26 48.50 }
{3404 137397 89 89 89 89 89 89 90 89 89 89 89 89 89 89 89 89 89 89 90 89 89 89 89 89 1.85 -0.65 -0.43 0.70 0.63 -1.34 29.33 54.52 1.01 -5.26 48.55 }
{3408 137551 89 89 89 89 89 89 90 89 89 89 89 89 89 89 89 89 89 89 90 89 89 89 89 89 1.96 -0.79 -0.93 0.76 0.63 -1.42 29.33 53.90 0.98 -5.25 48.61 }
{3412 137707 89 89 89 89 89 89 90 89 89 89 89 89 89 89 89 89 89 89 90 89 89 89 89 89 1.99 -0.71 -0.55 0.68 0.62 -1.28 29.33 53.87 0.96 -5.27 48.74 }
{3416 137865 89 89 89 90 90 89 89 89 90 90 89 90 89 89 89 90 90 89 89 89 90 90 89 90 1.90 -0.62 -0.17 0.80 0.59 -1.42 29.28 54.36 0.96 -5.27 48.84 }
{3420 138019 89 89 89 90 90 89 89 89 90 90 89 90 89 89 89 90 90 89 89 89 90 90 89 90 2.07 -0.04 -0.20 0.82 0.70 -1.42 29.38 54.21 0.95 -5.27 48.90 }
{3424 138176 90 90 90 90 90 90 89 89 89 90 90 90 90 90 90 90 90 90 89 89 89 90 90 90 1.79 -0.67 -0.82 0.71 0.56 -1.32 29.28 54.52 0.97 -5.30 48.98 }
{3428 138331 90 90 90 90 90 90 89 89 89 90 90 90 90 90 90 90 90 90 89 89 89 90 90 90 1.81 -0.51 -0.46 0.78 0.60 -1.30 29.33 53.42 0.96 -5.34 49.10 }
{3432 138487 90 90 90 90 90 90 89 89 89 90 90 90 90 90 90 90 90 90 89 89 89 90 90 90 1.91 -0.35 -0.17 0.82 0.62 -1.41 29.28 53.92 0.97 -5.38 49.17 }
{3436 138643 90 90 90 90 90 90 89 89 89 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 2.00 -0.56 -0.46 0.67 0.62 -1.37 29.28 53.87 0.97 -5.38 49.20 }
{3440 138799 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 1.96 -0.61 -0.70 0.77 0.59 -1.28 29.47 54.66 0.97 -5.39 49.28 }
{3444 138955 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 1.71 -0.76 -0.35 0.73 0.58 -1.40 29.28 54.37 0.98 -5.40 49.41 }
{3448 139111 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 1.94 -0.62 -0.23 0.76 0.58 -1.38 29.33 53.85 1.00 -5.40 49.48 }
{3452 139269 89 90 89 89 90 89 89 90 89 89 89 90 89 90 89 89 90 89 89 90 89 89 89 90 1.65 -0.83 -0.84 0.72 0.54 -1.23 29.28 54.37 1.00 -5.38 49.53 }
{3456 139423 89 90 89 89 90 89 89 90 89 89 89 90 89 90 89 89 90 89 89 90 89 89 89 90 1.88 -0.38 -0.96 0.70 0.59 -1.26 29.38 54.36 1.01 -5.37 49.61 }
{3460 139581 90 89 90 90 90 89 89 90 89 90 90 89 90 89 90 90 90 89 89 90 89 90 90 89 1.87 -0.68 -0.50 0.78 0.63 -1.34 29.38 54.07 1.01 -5.36 49.74 }
{3464 139735 90 89 90 90 90 89 89 90 89 90 90 89 90 89 90 90 90 89 89 90 89 90 90 89 1.73 -0.82 -0.44 0.69 0.63 -1.30 29.28 54.37 1.02 -5.35 49.81 }
{3468 139891 90 89 90 90 90 89 89 90 89 90 90 89 90 89 90 90 90 89 89 90 89 90 90 89 1.81 -0.61 -0.95 0.73 0.65 -1.32 29.28 53.90 1.01 -5.35 49.86 }
{3472 140049 89 89 89 90 89 90 90 90 90 90 90 89 89 89 89 90 89 90 90 90 90 90 90 89 1.74 -0.64 -0.76 0.70 0.63 -1.35 29.33 53.42 1.01 -5.36 49.96 }
{3476 140203 89 89 89 90 89 90 90 90 90 90 90 89 89 89 89 90 89 90 90 90 90 90 90 89 1.68 -0.79 -0.38 0.69 0.57 -1.33 29.38 54.36 1.01 -5.38 50.06 }
{3480 140359 89 89 89 90 89 90 90 90 90 90 90 89 89 89 89 90 89 90 90 90 90 90 90 89 1.82 -0.88 -0.47 0.72 0.56 -1.34 29.38 55.03 1.01 -5.38 50.14 }
{3484 140516 89 90 90 90 89 89 89 90 90 90 90 89 89 90 90 90 89 89 89 90 90 90 90 89 1.88 -0.54 -0.73 0.77 0.58 -1.39 29.33 54.37 1.02 -5.39 50.20 }
{3488 140670 89 90 90 90 89 89 89 90 90 90 90 89 89 90 90 90 89 89 89 90 90 90 90 89 1.88 -0.64 -0.67 0.73 0.60 -1.42 29.47 53.83 1.00 -5.37 50.30 }
{3492 140827 89 90 90 90 89 89 89 90 90 90 90 89 89 90 90 90 89 89 89 90 90 90 90 89 1.74 -0.62 -0.30 0.68 0.57 -1.41 29.33 53.87 1.00 -5.39 50.43 }
{3496 140985 89 90 90 90 90 90 90 89 90 90 89 89 89 90 90 90 90 90 90 89 90 90 89 89 1.87 -0.57 -0.35 0.74 0.60 -1.35 29.38 53.42 0.99 -5.42 50.50 }
{3500 141140 90 89 90 89 90 90 89 89 89 89 89 90 90 89 90 89 90 90 89 89 89 89 89 90 1.81 -0.57 -0.76 0.69 0.55 -1.37 29.42 54.59 1.00 -5.41 50.57 }
{3504 141295 90 89 90 89 90 90 89 89 89 89 89 90 90 89 90 89 90 90 89 89 89 89 89 90 1.79 -0.56 -0.66 0.82 0.61 -1.35 29.42 54.37 0.98 -5.42 50.69 }
{3508 141451 90 89 90 89 90 90 89 89 89 89 89 90 90 89 90 89 90 90 89 89 89 89 89 90 1.65 -0.70 -0.35 0.72 0.53 -1.38 29.38 54.36 0.98 -5.40 50.79 }
{3512 141608 89 90 90 90 89 90 90 89 89 90 90 90 89 90 90 90 89 90 90 89 89 90 90 90 1.55 -0.70 -0.67 0.77 0.60 -1.42 29.24 53.90 0.98 -5.40 50.87 }
{3516 141764 90 89 89 89 89 90 90 89 89 89 90 89 90 89 89 89 89 90 90 89 89 89 90 89 2.00 -0.56 -0.44 0.61 0.53 -1.32 29.28 53.87 0.97 -5.41 50.93 }
{3520 141921 89 90 90 89 90 89 90 90 90 90 89 90 89 90 90 89 90 89 90 90 90 90 89 90 1.74 -0.56 -0.64 0.75 0.63 -1.37 29.33 54.10 0.98 -5.43 51.06 }
{3524 142074 89 90 90 89 90 89 90 90 90 90 89 90 89 90 90 89 90 89 90 90 90 90 89 90 1.87 -0.73 -0.34 0.73 0.61 -1.38 29.33 53.87 1.00 -5.42 51.16 }
{3528 142231 89 90 90 89 90 89 90 90 90 90 89 90 89 90 90 89 90 89 90 90 90 90 89 90 1.88 -0.62 -0.59 0.71 0.63 -1.38 29.28 53.92 0.99 -5.41 51.21 }
{3532 142389 90 90 89 90 90 90 90 89 90 89 89 89 90 90 89 90 90 90 90 89 90 89 89 89 1.84 -0.41 -0.75 0.73 0.64 -1.36 29.38 53.36 1.00 -5.41 51.29 }
{3536 142542 90 90 89 90 90 90 90 89 90 89 89 89 90 90 89 90 90 90 90 89 90 89 89 89 1.96 -0.59 -0.21 0.76 0.56 -1.40 29.28 54.36 1.00 -5.38 51.41 }
{3540 142699 90 90 89 90 90 90 90 89 90 89 89 89 90 90 89 90 90 90 90 89 90 89 89 89 1.73 -0.57 -0.40 0.72 0.61 -1.27 29.38 54.52 1.00 -5.39 51.51 }
{3544 142857 89 89 89 90 89 90 90 89 90 89 90 89 89 89 89 90 89 90 90 89 90 89 90 89 1.81 -0.28 -0.61 0.72 0.65 -1.32 29.28 54.37 1.02 -5.36 51.55 }
{3548 143011 89 89 89 90 89 90 90 89 90 89 90 89 89 89 89 90 89 90 90 89 90 89 90 89 1.81 -0.64 -0.82 0.65 0.69 -1.48 29.33 54.36 1.01 -5.35 51.67 }
{3552 143167 89 89 89 90 89 90 90 89 90 89 90 89 89 89 89 90 89 90 90 89 90 89 90 89 1.90 -0.42 -0.63 0.69 0.65 -1.32 29.28 54.37 1.03 -5.35 51.82 }
{3556 143325 90 90 89 89 90 90 89 89 90 89 89 89 90 90 89 89 90 90 89 89 90 89 89 89 1.78 -0.57 -0.70 0.78 0.58 -1.37 29.33 53.42 1.01 -5.34 51.92 }
{3560 143480 90 90 89 89 90 89 90 90 90 90 89 89 90 89 90 90 89 89 89 89 90 89 90 90 1.84 -0.68 -0.88 0.79 0.58 -1.31 29.33 53.87 1.01 -5.33 51.97 }
{3564 143635 90 89 90 90 89 89 89 89 90 89 90 90 90 89 90 90 89 89 89 89 90 89 90 90 1.56 -0.48 -0.75 0.71 0.61 -1.44 29.42 54.37 1.04 -5.34 52.07 }
{3568 143791 90 89 90 90 89 89 89 89 90 89 90 90 90 89 90 90 89 89 89 89 90 89 90 90 1.99 -0.42 -0.55 0.73 0.55 -1.26 29.33 54.36 1.04 -5.34 52.19 }
{3572 143947 90 89 90 90 89 89 89 89 90 89 90 90 90 89 90 90 89 89 89 89 90 89 90 90 1.62 -0.86 -0.72 0.77 0.54 -1.41 29.33 54.36 1.06 -5.35 52.29 }
{3576 144104 89 90 89 89 89 89 90 90 90 89 90 90 89 90 89 89 89 89 90 90 90 89 90 90 1.91 -0.67 -0.78 0.82 0.60 -1.45 29.38 54.36 1.05 -5.33 52.32 }
{3580 144261 89 89 89 89 90 89 90 90 90 89 90 90 89 89 89 89 90 89 90 90 90 89 90 90 1.78 -0.59 -0.79 0.76 0.59 -1.34 29.33 54.16 1.03 -5.33 52.43 }
{3584 144415 89 89 89 89 90 89 90 90 90 89 90 90 89 89 89 89 90 89 90 90 90 89 90 90 1.85 -0.68 -0.41 0.72 0.57 -1.36 29.38 53.92 1.04 -5.35 52.57 }
{3588 144573 90 90 89 89 89 90 90 89 89 89 89 90 90 90 89 89 89 90 90 89 89 89 89 90 1.88 -0.83 -0.35 0.75 0.64 -1.36 29.33 53.90 1.04 -5.34 52.65 }
{3592 144727 90 90 89 89 89 90 90 89 89 89 89 90 90 90 89 89 89 90 90 89 89 89 89 90 1.87 -0.73 -0.67 0.74 0.63 -1.35 29.28 54.37 1.05 -5.34 52.71 }
{3596 144884 89 89 90 90 90 90 90 89 89 90 89 89 89 89 90 90 90 90 90 89 89 90 89 89 1.70 -0.45 -0.52 0.75 0.63 -1.31 29.24 54.23 1.06 -5.36 52.81 }
{3600 145039 89 89 90 90 90 90 90 89 89 90 89 89 89 89 90 90 90 90 90 89 89 90 89 89 1.97 -0.39 -0.55 0.76 0.60 -1.38 29.33 54.03 1.06 -5.36 52.95 }
{3604 145195 89 89 90 90 90 90 90 89 89 90 89 89 89 89 90 90 90 90 90 89 89 90 89 89 1.78 -0.68 -0.67 0.68 0.67 -1.29 29.33 53.87 1.07 -5.34 53.02 }
{3608 145352 89 90 90 89 90 89 89 90 90 90 89 90 89 90 90 89 90 89 89 90 90 90 89 90 1.94 -0.68 -0.88 0.80 0.61 -1.44 29.42 53.67 1.06 -5.34 53.11 }
{3612 145507 89 90 90 89 90 89 89 90 90 90 89 90 89 90 90 89 90 89 89 90 90 90 89 90 2.26 -0.97 -0.58 0.75 0.52 -1.28 29.28 54.37 1.06 -5.33 53.24 }
{3616 145662 89 90 90 89 90 89 89 90 90 90 89 90 89 90 90 89 90 89 89 90 90 90 89 90 1.81 -0.77 -0.38 0.76 0.68 -1.33 29.28 53.56 1.06 -5.34 53.35 }
{3620 145820 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 1.87 -0.70 -0.64 0.68 0.58 -1.39 29.33 54.54 1.06 -5.33 53.41 }
{3624 145977 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 1.87 -0.53 -0.81 0.76 0.61 -1.39 29.33 53.87 1.06 -5.30 53.50 }
{3628 146130 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 1.93 -0.57 -0.61 0.78 0.50 -1.45 29.38 53.87 1.05 -5.30 53.63 }
{3632 146287 90 90 90 90 90 89 89 90 90 89 89 89 90 90 90 90 90 89 89 90 90 89 89 89 1.88 -0.62 -0.21 0.79 0.65 -1.29 29.33 53.87 1.06 -5.32 53.74 }
{3636 146445 89 89 90 90 89 90 89 90 89 90 90 89 89 89 90 90 89 90 89 90 89 90 90 89 1.82 -0.67 -0.59 0.73 0.61 -1.44 29.24 53.87 1.07 -5.34 53.81 }
{3640 146598 89 89 90 90 89 90 89 90 89 90 90 89 89 89 90 90 89 90 89 90 89 90 90 89 1.93 -0.62 -0.96 0.76 0.58 -1.39 29.28 53.05 1.09 -5.35 53.90 }
{3644 146756 90 90 90 90 90 89 89 90 89 90 89 89 90 90 90 90 90 89 89 90 89 90 89 89 1.76 -0.82 -0.78 0.78 0.56 -1.35 29.38 54.25 1.06 -5.33 54.02 }
{3648 146913 90 89 90 89 90 90 90 90 89 90 89 90 90 89 90 89 90 90 90 90 89 90 89 90 2.05 -0.48 -0.26 0.79 0.56 -1.40 29.33 53.85 1.05 -5.34 54.10 }
{3652 147068 90 90 90 90 89 89 89 90 89 89 90 89 90 90 90 90 89 89 89 90 89 89 90 89 2.05 -0.97 -1.01 0.74 0.53 -1.31 29.33 53.40 1.07 -5.33 54.19 }
{3656 147223 90 90 90 90 89 89 89 90 89 89 90 89 90 90 90 90 89 89 89 90 89 89 90 89 1.59 -0.61 -1.11 0.75 0.71 -1.27 29.33 54.01 1.06 -5.34 54.25 }
{3660 147379 90 90 90 90 89 89 89 90 89 89 90 89 90 90 90 90 89 89 89 90 89 89 90 89 1.70 -0.74 -0.81 0.69 0.54 -1.34 29.38 53.85 1.09 -5.30 54.41 }
{3664 147536 89 90 89 89 90 89 90 89 90 89 89 89 89 90 89 89 90 89 90 89 90 89 89 89 1.78 -0.74 -0.20 0.81 0.60 -1.38 29.33 54.36 1.08 -5.27 54.50 }
{3668 147691 89 90 89 89 90 89 90 89 90 89 89 89 89 90 89 89 90 89 90 89 90 89 89 89 1.64 -0.53 -1.53 0.67 0.52 -1.34 29.28 53.87 1.10 -5.38 54.57 }
