N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{4109 85149 117 106 99 61 64 112 116 96 119 103 99 89 117 106 99 61 64 112 116 96 119 103 99 89 -77.00 -30.90 -0.30 1.42 7.11 -1.80 28.11 29.32 -66.95 163.08 75.43 }
{4111 85184 117 106 99 61 64 112 116 111 119 103 99 89 117 106 99 61 64 112 76 111 119 103 99 89 -49.48 -30.74 -3.14 0.81 5.08 1.56 28.11 31.86 -66.97 155.56 75.24 }
{4113 85220 117 106 99 61 64 112 76 111 119 103 99 89 117 106 99 61 64 112 76 111 119 103 99 89 -3.72 -0.39 -0.41 0.03 5.56 3.88 28.20 29.70 -66.12 149.74 75.21 }
{4115 85255 117 106 99 61 64 112 76 111 119 103 99 89 117 106 99 61 64 112 76 111 119 103 99 89 81.21 -4.71 -61.24 1.77 3.35 1.98 28.20 31.95 -62.25 143.93 73.57 }
{4117 85289 117 106 99 61 64 64 76 111 101 103 99 89 117 106 99 61 64 64 76 111 101 103 99 89 84.60 -1.93 -15.47 -0.41 8.09 -2.08 28.15 30.75 -58.10 152.00 73.15 }
{4119 85324 117 106 99 61 64 64 76 111 101 103 99 89 117 106 99 61 64 64 76 111 101 103 99 89 76.71 -23.17 37.97 2.52 2.71 -6.36 28.15 30.79 -55.30 152.19 74.41 }
{4121 85358 117 106 99 61 64 64 76 111 101 103 99 89 117 106 110 61 64 64 76 111 101 103 99 89 19.87 24.33 9.21 1.67 4.34 -2.64 28.25 30.05 -52.07 160.26 75.35 }
{4123 85393 117 106 110 61 64 64 76 111 101 103 99 89 117 106 110 61 64 64 76 111 101 103 99 89 -51.31 -13.31 0.41 1.64 2.95 -1.13 28.20 29.14 -52.11 153.17 75.53 }
{4125 85428 82 106 110 61 64 64 76 111 101 103 99 89 82 106 110 61 64 64 76 111 101 103 99 89 23.56 -19.64 -5.27 -0.39 5.62 0.38 28.15 29.14 -50.43 153.65 75.03 }
{4127 85462 82 106 110 61 64 64 76 111 101 103 99 89 82 106 110 61 64 64 76 111 101 103 99 89 -1.66 -9.52 -25.43 0.92 5.02 -1.59 28.15 29.12 -49.39 147.13 74.37 }
{4129 85496 82 106 110 61 64 64 76 111 101 111 99 89 82 106 110 61 64 64 76 111 101 111 99 89 -11.71 2.86 -18.01 0.66 4.29 0.86 28.20 29.36 -48.70 148.01 73.67 }
{4131 85531 82 106 110 61 64 64 76 111 101 111 99 89 82 106 110 61 64 64 76 111 101 111 99 118 10.40 -16.47 -23.07 0.24 5.54 -2.63 28.11 29.21 -47.46 148.47 72.86 }
{4133 85568 82 106 110 61 64 64 76 111 93 111 99 118 82 106 110 61 64 64 76 111 93 111 99 118 -8.56 -29.38 -35.39 -0.43 4.23 -0.29 28.20 30.03 -46.83 155.08 71.61 }
{4135 85602 82 106 110 61 64 64 76 111 93 111 99 118 82 106 110 61 64 64 76 111 93 111 99 118 30.03 -28.90 17.59 0.71 4.48 4.29 28.20 29.49 -45.57 162.39 71.99 }
{4137 85638 82 106 110 61 64 64 99 111 93 111 99 118 82 106 110 61 64 64 99 89 93 111 99 108 62.90 17.99 17.18 -1.21 4.26 -1.93 28.06 28.56 -42.63 170.02 72.47 }
{4139 85672 82 106 110 61 64 64 99 89 93 111 99 108 82 106 110 61 64 64 99 89 93 111 99 108 12.34 -3.29 31.39 -2.51 4.12 -2.60 28.20 29.97 -40.90 176.42 73.43 }
{4141 85706 82 106 110 61 64 64 99 89 93 111 99 108 82 106 110 61 64 64 99 89 93 111 99 108 -17.92 -13.38 15.15 3.26 4.66 2.46 28.20 29.14 -47.08 175.39 74.43 }
{4143 85740 82 106 110 61 64 64 99 89 93 111 99 108 82 106 110 61 64 64 99 89 93 111 99 108 22.87 -5.81 -8.99 0.37 1.90 -1.46 28.15 28.15 -51.96 -177.68 74.13 }
{4145 85775 82 106 110 61 64 64 99 89 93 111 99 108 82 106 110 61 64 64 114 89 93 111 99 108 8.92 -2.12 -10.18 0.29 3.88 -0.08 28.11 28.42 -50.12 -171.07 73.86 }
{4147 85811 82 106 110 61 74 64 114 89 93 111 99 108 82 106 110 61 74 64 114 89 93 111 99 108 6.25 9.21 15.73 -0.52 3.92 -0.46 28.29 28.15 -48.76 -164.54 74.10 }
{4149 85846 82 106 110 61 74 64 114 89 107 111 99 108 82 106 110 61 74 64 114 89 107 111 99 108 -41.81 7.14 20.76 0.10 2.46 -1.51 28.20 26.72 -48.39 -165.15 74.70 }
{4151 85880 82 106 108 61 88 64 114 89 107 98 99 108 82 106 108 61 88 64 114 89 107 98 99 108 -5.75 10.51 -7.51 0.57 3.97 -0.22 28.15 26.05 -47.19 -165.60 74.70 }
{4153 85913 82 106 108 61 88 64 114 89 107 98 99 108 82 106 108 114 88 64 114 89 107 98 99 108 14.52 18.75 -10.15 0.17 2.66 -2.86 28.25 27.91 -45.26 -165.64 74.35 }
{4155 85948 82 106 108 114 88 64 114 89 107 98 99 108 82 106 108 114 117 64 114 89 107 119 72 108 9.19 -0.94 -12.72 -0.23 4.67 0.73 28.15 27.39 -43.86 -159.63 74.11 }
{4157 85983 82 106 108 114 117 64 114 89 107 119 72 108 82 106 108 114 117 64 114 89 107 119 72 108 8.63 -4.62 1.70 -0.82 5.36 0.75 28.25 27.78 -42.64 -153.92 74.32 }
{4159 86019 82 106 108 114 117 64 114 89 107 60 72 104 82 106 108 114 117 64 114 89 107 60 72 104 -94.52 -31.37 -4.49 1.73 5.70 -0.04 28.15 28.06 -44.01 -156.32 74.43 }
{4161 86053 82 106 86 114 117 64 114 89 107 60 72 104 82 106 86 114 117 64 114 89 107 60 72 104 34.19 26.59 -21.69 0.67 2.09 -2.05 28.15 26.61 -42.13 -163.58 73.83 }
{4163 86088 82 106 86 114 117 64 114 117 107 60 72 104 82 106 86 114 117 64 114 117 107 60 72 104 73.19 -6.86 -24.55 2.11 5.18 -4.03 28.15 27.24 -38.94 -171.05 73.32 }
{4165 86122 82 106 86 114 117 64 114 117 107 60 72 104 71 106 86 114 117 64 114 117 107 107 72 104 90.94 48.83 -7.94 -0.35 3.41 2.44 28.25 30.14 -35.26 -176.41 72.88 }
{4167 86157 71 106 86 114 117 64 114 117 107 107 72 104 71 106 86 114 117 64 114 117 107 107 72 104 29.13 -0.83 -53.01 -0.87 4.31 0.30 28.25 29.54 -33.45 -175.89 71.09 }
{4169 86192 71 106 86 114 117 64 114 117 107 107 72 104 71 106 86 114 117 64 114 117 107 107 72 104 -111.80 -30.10 -83.01 0.63 2.61 -0.33 28.20 30.23 -34.80 -177.69 68.53 }
{4171 86227 71 106 105 114 117 64 114 117 107 107 72 104 71 106 105 114 117 64 114 117 107 107 72 104 -50.71 -3.64 -53.65 -0.13 2.40 -0.71 28.25 30.35 -36.38 -178.27 66.47 }
{4173 86262 71 106 105 114 117 64 114 117 107 107 72 104 71 106 105 114 117 64 114 91 107 107 72 104 4.52 -19.26 -33.11 -3.20 4.23 -3.94 28.15 30.25 -35.60 -172.11 65.36 }
{4175 86297 71 106 105 114 117 64 114 91 107 107 72 104 71 106 105 114 117 64 114 91 107 107 72 104 6.36 -27.52 11.70 -1.14 4.33 -1.57 28.20 30.17 -34.59 -166.78 65.68 }
{4177 86333 71 106 105 114 117 62 110 70 65 107 72 104 71 106 105 114 117 62 110 70 65 107 72 104 -59.45 -15.43 35.80 -1.84 3.78 -0.78 28.06 32.33 -35.10 -161.72 66.87 }
{4179 86369 68 106 105 114 117 62 110 70 73 107 100 104 77 106 93 113 117 105 110 70 73 107 100 104 3.27 -89.77 31.57 -1.46 4.36 3.88 28.20 30.48 -36.27 -157.65 68.08 }
{4181 86407 77 106 93 113 117 105 110 70 73 114 105 104 77 106 93 113 117 105 110 70 73 114 105 104 140.39 -40.36 -13.37 0.09 2.56 0.62 28.25 37.29 -31.22 -165.72 68.29 }
{4183 86441 77 106 93 113 117 105 110 70 73 114 105 104 77 106 93 113 117 105 110 70 73 114 105 66 240.34 -10.68 13.99 -0.02 3.72 2.82 28.15 35.46 -23.51 -173.47 68.40 }
{4185 86476 77 106 93 113 117 105 110 70 73 114 105 66 77 106 93 113 117 105 110 70 73 114 105 66 247.87 2.17 -23.11 0.32 1.56 1.69 28.11 29.14 -13.60 -172.01 67.58 }
{4187 86512 77 106 93 89 117 105 110 70 60 114 105 66 77 99 93 89 117 105 110 70 60 114 105 67 22.55 -58.90 -71.42 4.20 3.77 -9.25 28.15 28.71 -25.65 -173.51 65.90 }
{4189 86547 77 99 93 89 117 105 110 70 60 114 105 67 77 99 93 89 117 105 110 70 60 114 105 67 -23.93 -84.96 -36.27 0.17 3.48 -1.46 28.11 27.95 -25.13 176.59 64.63 }
{4191 86582 77 99 93 89 117 105 110 70 60 114 105 67 77 99 93 89 117 105 110 70 60 114 105 67 -26.35 -0.04 -82.69 -0.62 -0.25 0.08 28.06 27.37 -32.07 176.35 62.19 }
{4193 86616 77 99 93 89 117 105 110 70 60 114 105 67 77 99 93 89 117 105 110 70 60 114 105 67 26.87 10.46 18.23 -2.98 -3.43 -2.00 28.20 27.48 -43.59 -176.93 62.34 }
{4195 86649 77 99 93 89 117 105 110 70 60 114 105 67 77 99 93 89 117 105 110 70 60 114 105 67 15.15 -19.81 28.93 -0.62 0.77 -0.19 28.11 27.82 -55.32 -170.77 63.44 }
{4197 86684 77 99 93 89 117 105 110 70 60 114 105 67 77 99 93 89 117 105 110 70 60 114 105 60 -28.48 -5.64 10.38 0.04 1.18 -2.25 28.15 28.11 -61.21 -171.43 63.98 }
{4199 86719 77 99 93 89 117 105 110 70 60 114 105 60 77 99 93 89 117 105 110 70 60 114 105 60 -11.14 1.70 1.47 -0.37 0.80 -1.92 28.15 28.18 -73.57 -165.20 64.21 }
{4201 86754 77 99 93 97 117 105 110 77 60 114 105 95 77 92 93 97 80 105 110 77 60 110 105 95 10.72 2.72 2.53 -0.99 1.79 -0.85 28.15 27.64 -70.66 -159.21 64.29 }
{4203 86791 77 92 76 72 80 105 110 98 60 110 105 78 77 92 76 72 80 105 110 98 60 110 105 78 1.68 37.26 21.24 -0.90 0.43 -3.07 28.11 27.86 -82.09 -159.88 64.79 }
{4205 86823 77 92 76 72 80 105 110 98 60 110 105 78 77 103 76 72 80 105 110 98 60 110 105 78 -12.50 -14.30 -32.12 1.58 1.22 -3.00 28.15 27.66 -86.07 -168.13 64.55 }
{4207 86858 77 103 76 72 80 105 110 98 60 110 105 78 77 103 96 72 80 105 110 98 60 110 105 78 -45.54 82.48 -27.48 0.06 0.96 1.37 28.20 27.51 -91.60 -166.50 62.97 }
{4209 86893 77 103 96 72 80 105 110 98 60 110 105 78 77 103 96 72 80 105 110 98 60 110 105 78 -3.40 -0.68 5.07 -1.47 -1.62 -1.17 28.20 27.49 -103.19 -160.37 63.58 }
{4211 86928 77 103 96 72 80 105 110 98 60 110 105 74 77 103 96 72 80 105 110 98 60 110 105 74 15.81 -28.99 -2.38 -1.92 1.09 -2.23 28.11 27.11 -112.94 -155.23 63.57 }
{4213 86961 77 103 96 72 80 105 110 98 60 110 105 74 77 103 96 72 80 105 110 98 60 110 105 74 17.62 -12.82 -13.11 -0.14 0.69 -0.52 28.11 28.33 -115.36 -150.07 63.04 }
{4215 86996 77 103 97 72 80 105 85 98 60 110 105 74 77 103 97 72 80 105 85 98 60 110 105 74 9.71 -8.16 -4.67 -0.05 1.49 -1.62 28.15 28.33 -110.55 -151.68 62.98 }
{4217 87031 77 103 97 72 80 107 69 98 60 110 105 74 77 103 97 72 80 107 69 98 60 110 105 74 5.52 -13.96 -42.01 -0.08 -0.59 -2.21 28.20 28.07 -120.13 -146.64 61.71 }
{4219 87064 77 103 97 72 80 107 69 98 60 110 105 74 77 103 97 72 80 107 69 98 60 110 111 74 14.46 -24.77 -41.34 -0.57 1.62 -1.05 28.11 28.78 -122.18 -149.26 60.40 }
{4221 87099 77 103 97 72 80 107 69 98 60 110 111 74 77 103 97 72 80 107 69 98 60 110 111 74 3.10 9.15 29.59 -2.08 2.69 -2.00 28.20 28.94 -117.62 -143.92 61.30 }
{4223 87134 77 103 97 72 80 98 69 98 60 110 111 74 77 103 97 72 80 98 69 98 60 110 111 74 -2.81 -0.50 18.23 0.09 1.42 -1.14 28.11 29.07 -113.59 -146.07 61.96 }
{4225 87169 77 103 97 72 80 98 69 98 60 110 111 74 77 103 97 72 80 98 69 98 60 110 111 74 -7.64 -29.15 11.34 -0.88 1.58 -0.96 28.20 29.03 -109.64 -141.57 62.43 }
{4227 87203 77 103 97 72 80 98 69 98 60 110 111 74 77 103 97 72 80 98 69 98 60 110 111 74 -0.87 0.43 6.64 -0.41 0.91 -1.52 28.15 30.07 -119.67 -136.36 62.61 }
{4229 87238 109 103 97 72 80 98 69 98 60 110 111 81 109 103 97 72 109 98 104 98 74 110 111 81 0.94 -2.91 2.40 -0.54 1.56 -1.25 28.20 29.54 -115.01 -131.44 62.73 }
{4231 87275 109 103 70 63 109 98 104 110 102 110 111 81 109 103 70 63 109 98 104 110 102 110 111 81 22.49 -4.56 79.34 -1.67 0.19 -0.56 28.20 29.52 -110.59 -127.08 64.78 }
{4233 87310 109 103 70 63 109 98 104 110 102 110 111 81 109 103 70 63 109 98 104 110 102 110 111 81 -44.94 55.14 100.47 2.39 3.79 -2.89 28.29 28.53 -107.99 -127.00 68.12 }
{4235 87345 109 98 70 63 109 98 104 110 102 110 111 81 109 98 70 63 109 98 104 110 102 110 111 81 -188.22 79.75 118.79 2.18 1.69 0.06 28.15 28.78 -117.11 -133.83 72.38 }
{4237 87380 105 98 70 63 109 98 84 110 102 110 111 81 105 98 70 63 109 98 84 110 102 110 111 81 -123.81 35.15 84.21 -1.64 0.17 -0.69 28.20 29.79 -130.65 -127.71 75.46 }
{4239 87415 105 98 70 63 109 98 84 110 102 110 111 81 105 98 70 63 109 98 84 110 102 110 111 81 -13.52 -13.41 8.02 -0.41 1.59 -0.01 28.20 31.35 -126.57 -123.62 76.65 }
{4241 87451 60 98 82 63 95 98 84 110 91 110 111 81 60 98 82 63 95 98 84 110 91 110 111 81 26.72 -28.04 -27.77 -2.71 3.82 1.14 28.01 31.64 -121.41 -120.13 75.51 }
{4243 87485 60 98 82 63 95 98 84 110 91 110 111 81 60 98 82 63 95 98 84 110 91 110 111 81 32.16 -0.71 36.23 0.41 8.39 -1.98 28.20 30.43 -117.08 -125.04 76.85 }
{4245 87520 60 98 82 63 95 98 84 110 91 110 82 81 60 98 82 63 95 98 84 110 91 110 82 81 -15.98 -19.72 -24.15 0.98 5.01 -2.12 28.11 29.32 -113.65 -128.29 75.96 }
{4247 87555 60 98 82 115 95 98 84 110 91 110 82 81 60 98 82 115 95 98 84 110 91 110 82 81 -39.57 -43.54 -61.53 0.44 3.59 -2.49 28.20 31.57 -110.71 -131.39 73.85 }
{4249 87589 60 98 82 98 95 98 84 110 91 110 82 81 60 98 82 98 95 67 91 110 91 110 82 99 -11.49 -9.95 -38.08 -0.84 3.33 1.79 28.20 30.28 -107.65 -127.13 72.21 }
{4251 87626 60 98 82 98 95 64 91 110 91 110 82 99 60 98 82 98 95 64 91 110 91 110 82 99 -13.86 4.17 30.55 -1.13 6.04 -2.70 28.11 30.35 -104.23 -122.63 72.92 }
{4253 87661 60 98 84 98 95 64 91 110 91 110 82 99 60 98 84 98 95 64 91 110 91 110 82 99 -49.23 -14.48 1.31 2.19 3.16 -1.94 28.11 33.79 -102.61 -132.35 73.60 }
{4255 87697 119 98 84 98 95 64 91 77 91 110 84 91 119 98 84 98 95 64 91 77 91 110 84 91 38.31 -17.61 -34.18 0.24 2.21 0.76 28.11 30.23 -98.37 -135.04 72.87 }
{4257 87730 119 98 84 98 95 64 91 77 91 110 84 91 119 98 84 98 95 64 91 77 91 110 109 79 10.94 -51.23 18.92 -1.01 -0.70 1.13 28.06 28.69 -101.67 -131.28 72.94 }
{4259 87764 119 98 84 98 95 64 91 77 91 110 109 79 119 98 84 98 95 64 91 77 91 110 109 79 66.39 -3.64 33.82 -0.23 2.29 3.05 28.20 32.11 -99.27 -131.51 74.21 }
{4261 87799 119 98 84 98 95 64 91 77 91 110 109 79 119 98 84 98 94 97 91 93 91 116 109 79 -58.18 -3.34 46.28 0.60 5.71 -1.71 28.20 30.68 -96.79 -140.89 75.51 }
{4263 87836 119 98 84 98 94 97 91 93 91 116 109 79 119 98 84 98 94 97 91 93 91 116 109 79 47.79 -20.76 52.83 -0.46 4.35 -1.78 28.20 36.13 -93.37 -142.15 77.31 }
{4265 87870 119 98 84 98 94 97 91 93 91 116 109 79 119 98 108 109 94 97 91 93 91 116 109 79 19.39 -5.89 23.08 -0.15 5.69 0.38 28.15 37.74 -90.48 -136.38 77.70 }
{4267 87908 92 98 108 109 94 97 91 93 87 116 109 79 110 98 108 109 94 97 91 93 109 116 109 79 49.82 22.42 46.89 -2.91 2.69 -0.10 28.15 29.72 -85.80 -131.50 78.97 }
{4269 87944 110 98 108 109 94 97 91 93 109 116 99 81 110 98 108 109 94 97 91 93 109 116 99 81 41.70 -17.11 16.83 -0.06 5.08 -3.46 28.15 30.26 -81.38 -140.77 80.45 }
{4271 87980 110 98 108 109 94 97 91 93 109 116 99 115 110 98 108 109 94 97 91 93 109 116 99 115 -53.11 -4.85 -31.56 1.92 4.78 -4.16 28.11 30.81 -79.64 -149.24 79.78 }
{4273 88013 110 98 108 109 94 97 91 93 109 116 99 115 110 98 108 109 94 97 91 93 109 116 99 115 -83.89 -14.73 1.47 -0.38 4.38 -2.31 28.11 32.20 -79.76 -144.14 79.49 }
{4275 88048 110 98 108 109 106 97 91 93 109 116 99 115 110 98 108 109 106 97 91 93 109 116 99 115 -102.71 -14.86 -4.76 -0.48 3.37 -1.65 28.20 27.51 -80.42 -146.59 79.35 }
{4277 88083 110 98 108 109 106 97 91 93 109 116 99 115 110 98 108 109 106 97 91 93 109 116 99 115 1.19 -7.89 25.45 -0.63 3.71 2.80 28.20 28.53 -78.50 -141.41 79.95 }
{4279 88118 110 98 108 109 106 97 91 93 109 116 99 115 110 98 108 109 106 97 91 93 109 116 99 115 27.82 7.50 19.89 -0.71 4.46 1.09 28.15 33.79 -75.53 -136.27 80.81 }
{4281 88154 110 98 100 79 106 97 91 93 109 116 99 115 110 98 100 79 106 97 91 93 109 116 99 115 45.79 15.93 17.25 0.66 4.09 -1.37 28.15 27.64 -71.89 -137.80 81.50 }
{4283 88187 110 98 100 79 106 97 91 93 109 116 99 115 110 98 100 79 106 97 72 93 109 116 99 81 20.13 0.94 -2.03 1.45 4.56 -3.83 28.06 31.17 -68.81 -146.56 81.59 }
{4285 88222 110 98 100 79 106 97 72 93 109 116 99 81 110 98 100 79 106 97 72 93 109 116 99 81 -41.80 -13.29 -61.21 1.36 3.08 -1.14 28.15 28.58 -67.83 -155.18 79.87 }
{4287 88257 110 98 100 79 106 97 72 93 109 116 99 81 110 98 100 79 106 97 72 93 109 116 99 81 42.52 -11.05 -102.21 -3.04 -2.24 0.68 28.15 28.26 -77.85 -157.21 76.61 }
{4289 88292 110 98 100 79 106 97 115 93 109 116 99 81 110 98 100 79 106 97 115 93 109 116 99 81 -11.05 -5.70 4.49 -1.95 8.70 -0.15 28.15 29.72 -75.76 -152.10 76.67 }
{4291 88326 110 98 100 79 106 97 115 93 109 116 99 81 110 98 100 79 106 97 115 93 109 116 99 81 -28.58 -0.09 22.21 0.73 6.03 0.93 28.15 29.92 -75.44 -152.79 77.57 }
{4293 88360 110 98 100 79 106 97 115 93 109 116 99 81 110 98 100 79 106 97 115 93 109 116 99 81 -36.73 19.56 6.40 -1.69 4.67 -3.94 28.11 29.81 -73.59 -153.92 78.09 }
{4295 88395 110 98 100 79 106 97 115 93 109 116 99 81 110 98 100 79 106 97 115 93 109 116 99 81 -109.25 0.72 58.38 0.05 1.31 -0.67 28.20 30.16 -75.25 -155.06 80.27 }
{4297 88430 110 98 100 79 106 97 115 93 109 116 99 81 110 77 100 105 106 97 115 93 71 116 99 81 -46.81 -6.64 14.75 0.92 4.90 -0.33 28.15 30.73 -74.97 -163.18 80.90 }
{4299 88467 110 77 100 105 106 97 115 115 71 83 99 81 110 77 100 105 106 97 115 115 71 83 99 81 -14.77 -5.44 21.24 -1.34 3.59 1.52 28.15 32.20 -73.74 -157.75 81.47 }
{4301 88501 110 77 100 105 106 97 115 115 71 83 99 81 110 77 100 105 106 97 115 115 71 83 99 81 92.92 -72.31 23.74 1.79 5.15 6.32 28.25 29.59 -70.32 -155.14 82.61 }
{4303 88537 110 77 100 105 106 97 115 115 71 83 99 81 110 77 100 105 106 97 115 115 71 83 99 81 98.43 49.87 -42.27 3.81 4.93 -1.60 28.11 29.21 -65.23 -161.44 81.42 }
{4305 88571 110 77 100 105 106 97 115 115 71 83 99 81 110 77 100 105 106 97 115 115 71 83 108 81 59.62 33.47 -19.60 0.45 5.04 -3.93 28.06 30.03 -60.99 -168.05 80.42 }
{4307 88607 110 77 115 105 106 97 115 107 71 83 108 81 110 77 115 105 106 97 115 107 71 83 108 81 139.35 21.17 -7.43 -1.57 5.42 -1.93 28.15 33.99 -54.26 -161.13 80.14 }
{4309 88642 110 77 115 105 106 97 115 107 71 83 108 81 110 77 115 105 106 97 115 107 89 83 108 68 22.46 -6.82 -5.72 -1.75 4.22 -3.36 28.11 29.79 -51.85 -155.69 80.10 }
{4311 88677 110 77 115 105 106 97 115 107 89 83 108 68 110 77 115 105 106 97 115 107 89 83 108 68 19.62 -8.93 -14.64 -0.52 2.76 -2.66 28.11 29.92 -49.57 -157.69 79.54 }
{4313 88712 110 77 115 105 106 97 115 107 89 87 108 68 110 77 115 105 106 97 115 107 89 87 108 68 -34.99 -38.02 -47.86 -1.19 2.12 -2.29 28.20 30.86 -62.77 -152.32 77.84 }
{4315 88747 110 77 115 105 106 97 115 107 89 87 108 68 85 75 115 105 110 97 115 107 89 87 108 68 -1.40 -24.45 -31.33 1.43 3.21 1.26 28.15 29.00 -60.84 -161.52 76.89 }
{4317 88781 85 75 115 105 110 97 115 107 89 87 108 68 85 75 115 105 110 97 115 107 89 87 108 68 -56.00 1.00 -10.47 1.62 2.92 -0.56 28.15 33.16 -60.73 -169.45 76.58 }
{4319 88817 85 75 84 105 110 98 115 107 89 87 79 97 85 75 84 105 110 98 115 107 89 87 79 97 -55.08 17.84 -19.97 0.22 2.66 -1.93 28.11 30.66 -60.33 -176.75 75.94 }
{4321 88851 85 75 84 105 110 98 115 107 89 87 79 97 85 75 84 105 110 98 115 107 89 87 79 97 -45.00 -11.77 0.18 -0.11 4.43 -2.10 28.20 28.47 -60.26 175.65 75.97 }
{4323 88886 85 75 84 105 83 98 64 107 89 87 79 97 85 75 84 105 83 98 64 107 89 87 79 97 -38.94 23.58 53.34 1.05 5.40 0.04 28.25 28.02 -60.62 169.17 77.70 }
{4325 88919 85 75 84 105 83 98 64 107 89 87 79 97 85 75 84 105 83 98 64 107 89 87 79 97 0.22 2.98 13.68 0.29 2.67 1.09 28.15 32.58 -59.27 162.89 78.45 }
{4327 88953 85 75 84 105 83 98 64 82 89 87 79 97 85 75 84 105 83 98 64 82 89 87 79 97 132.80 -4.79 -15.83 0.45 5.00 0.77 28.11 28.33 -54.16 169.75 77.54 }
{4329 88988 85 103 116 105 83 98 64 87 89 87 79 97 85 103 116 105 106 98 64 87 89 87 79 97 169.61 -25.93 -39.80 0.93 4.04 0.40 28.15 30.10 -47.64 169.57 76.43 }
{4331 89023 85 103 116 105 106 98 64 87 89 87 79 97 85 103 116 105 106 98 64 87 89 87 79 97 134.36 -8.68 -7.98 -0.48 3.81 -5.95 28.11 29.56 -42.05 176.04 76.62 }
{4333 89058 85 103 116 105 106 98 64 87 89 87 117 97 85 103 116 105 106 98 64 87 89 87 117 97 -18.53 -25.54 -36.38 2.52 -0.71 -3.41 28.11 26.73 -47.88 175.45 75.65 }
{4335 89091 85 103 116 105 106 98 64 87 89 87 117 97 85 103 116 105 106 98 71 87 89 87 117 97 71.10 -13.08 -24.26 -0.27 0.08 -2.72 28.15 25.90 -57.96 -178.02 75.03 }
{4337 89125 85 103 116 105 106 98 71 87 89 87 117 97 85 103 116 105 106 98 71 87 89 101 117 97 -3.71 -36.25 -44.98 -1.02 0.90 0.40 28.20 26.06 -69.75 -172.86 73.61 }
{4339 89161 64 103 116 105 106 98 71 87 89 101 117 97 64 103 116 105 106 98 71 87 89 101 117 97 -21.16 -37.77 12.53 -0.78 2.12 1.63 28.20 27.30 -68.03 -167.43 73.86 }
{4341 89196 64 103 116 105 106 98 71 87 89 101 117 97 64 103 116 105 82 98 71 87 89 101 117 97 -51.93 -16.64 -20.82 -0.34 1.98 -0.99 28.06 27.17 -74.62 -168.80 73.51 }
{4343 89233 77 103 116 105 82 98 71 87 89 101 117 97 77 103 116 105 82 98 71 87 89 101 117 97 -0.48 13.87 -6.67 1.06 0.55 -2.17 28.11 27.44 -85.92 -176.05 73.61 }
{4345 89266 77 103 116 105 82 98 71 87 89 101 117 97 77 103 116 105 82 98 71 87 89 101 117 97 -5.31 -4.35 7.10 0.11 0.76 -4.07 28.15 27.13 -96.90 -169.90 73.80 }
{4347 89300 77 103 97 105 82 98 71 88 99 101 117 97 77 103 99 105 82 98 71 88 99 101 117 104 0.84 -13.40 -12.69 -0.80 1.96 -0.64 28.15 27.31 -93.12 -163.91 73.36 }
{4349 89337 77 75 99 105 82 98 71 88 115 101 117 104 77 75 99 105 82 98 102 88 115 101 117 104 0.72 13.29 29.65 1.42 3.36 -1.61 28.20 27.04 -89.71 -157.76 74.00 }
{4351 89372 77 75 99 105 82 98 102 88 115 101 117 104 77 75 99 105 82 98 102 88 115 101 117 104 -56.93 47.26 43.63 -0.99 3.23 -1.90 28.11 27.01 -88.33 -150.42 75.37 }
{4353 89407 77 75 99 98 82 98 102 88 115 101 117 104 77 75 115 98 82 98 102 88 90 101 117 104 -82.13 6.22 31.62 0.06 2.48 -3.62 28.20 27.22 -87.80 -151.41 76.77 }
{4355 89442 77 75 115 98 82 98 102 88 90 101 117 104 77 75 115 98 82 98 102 88 90 101 117 104 -44.33 -3.29 -7.98 -0.37 3.12 -0.87 28.15 27.35 -86.29 -145.54 76.89 }
{4357 89476 77 75 115 98 82 98 102 88 90 101 117 104 77 75 115 98 82 98 102 88 90 101 117 104 63.70 -89.29 14.79 -0.84 1.22 4.03 28.20 28.31 -89.40 -150.27 77.31 }
{4359 89511 77 75 115 98 82 105 110 88 90 101 117 68 77 75 115 98 82 105 110 88 90 101 117 68 47.82 2.07 27.54 -2.51 4.30 0.58 28.15 28.06 -84.57 -144.92 77.82 }
{4361 89544 77 75 115 98 82 105 110 88 90 101 117 68 77 75 83 98 82 71 110 88 77 101 117 68 23.09 42.27 23.15 2.36 0.30 0.34 28.20 31.19 -87.99 -145.74 78.89 }
{4363 89581 77 75 83 98 82 71 110 88 77 101 117 78 77 75 83 98 82 71 110 88 77 101 117 78 67.26 -102.53 19.08 0.80 4.95 1.76 28.06 27.77 -83.43 -150.56 79.35 }
{4365 89616 62 75 83 98 82 117 110 88 77 101 117 78 62 75 83 98 82 117 110 88 77 101 117 78 22.58 6.39 34.60 -2.08 5.04 -2.51 28.06 27.06 -80.04 -144.90 80.40 }
{4367 89650 62 75 83 98 82 117 88 88 77 101 117 78 62 75 83 98 82 117 88 88 77 101 117 78 -104.93 -2.83 22.79 0.42 1.44 -0.85 28.15 26.99 -87.60 -154.23 81.40 }
{4369 89683 62 75 83 98 82 117 88 88 77 101 117 78 62 75 83 98 82 117 88 88 77 101 117 78 91.16 4.52 -67.74 2.26 -2.46 2.55 28.20 27.01 -95.44 -161.40 79.45 }
